location,date,new_deaths
Italy,2022-12-21,0.0
Italy,2022-12-22,0.0
Italy,2022-12-23,798.0
Italy,2022-12-24,0.0
Italy,2022-12-25,0.0
Italy,2022-12-26,0.0
Italy,2022-12-27,0.0
Italy,2022-12-28,0.0
Italy,2022-12-29,0.0
Italy,2022-12-30,706.0
Italy,2022-12-31,0.0
Italy,2023-01-01,0.0
Italy,2023-01-02,0.0
Italy,2023-01-03,0.0
Italy,2023-01-04,0.0
Italy,2023-01-05,0.0
Italy,2023-01-06,775.0
Italy,2023-01-07,0.0
Italy,2023-01-08,0.0
Italy,2023-01-09,0.0
Italy,2023-01-10,0.0
Italy,2023-01-11,0.0
Italy,2023-01-12,0.0
Italy,2023-01-13,576.0
Italy,2023-01-14,0.0
Italy,2023-01-15,0.0
Italy,2023-01-16,0.0
Italy,2023-01-17,0.0
Italy,2023-01-18,0.0
Italy,2023-01-19,0.0
Italy,2023-01-20,495.0
Italy,2023-01-21,0.0
Italy,2023-01-22,0.0
Italy,2023-01-23,0.0
Italy,2023-01-24,0.0
Italy,2023-01-25,0.0
Italy,2023-01-26,0.0
Italy,2023-01-27,345.0
Italy,2023-01-28,0.0
Italy,2023-01-29,0.0
Italy,2023-01-30,0.0
Italy,2023-01-31,0.0
Italy,2023-02-01,0.0
Italy,2023-02-02,0.0
Italy,2023-02-03,439.0
Italy,2023-02-04,0.0
Italy,2023-02-05,0.0
Italy,2023-02-06,0.0
Italy,2023-02-07,0.0
Italy,2023-02-08,0.0
Italy,2023-02-09,0.0
Italy,2023-02-10,279.0
Latvia,2021-07-10,0.0
Latvia,2021-07-11,0.0
Latvia,2021-07-12,0.0
Latvia,2021-07-13,2.0
Latvia,2021-07-14,2.0
Latvia,2021-07-15,2.0
Latvia,2021-07-16,0.0
Latvia,2021-07-17,1.0
Latvia,2021-07-18,0.0
Latvia,2021-07-19,1.0
Latvia,2021-07-20,4.0
Latvia,2021-07-21,2.0
Latvia,2021-07-22,0.0
Latvia,2021-07-23,0.0
Latvia,2021-07-24,0.0
Latvia,2021-07-25,0.0
Latvia,2021-07-26,0.0
Latvia,2021-07-27,2.0
Latvia,2021-07-28,2.0
Latvia,2021-07-29,0.0
Latvia,2021-07-30,2.0
Latvia,2021-07-31,0.0
Latvia,2021-08-01,0.0
Latvia,2021-08-02,0.0
Latvia,2021-08-03,0.0
Latvia,2021-08-04,2.0
Latvia,2021-08-05,0.0
Latvia,2021-08-06,1.0
Latvia,2021-08-07,0.0
Latvia,2021-08-08,0.0
Latvia,2021-08-09,0.0
Latvia,2021-08-10,2.0
Latvia,2021-08-11,0.0
Latvia,2021-08-12,0.0
Latvia,2021-08-13,0.0
Latvia,2021-08-14,0.0
Latvia,2021-08-15,0.0
Latvia,2021-08-16,2.0
Latvia,2021-08-17,2.0
Latvia,2021-08-18,1.0
Latvia,2021-08-19,1.0
Latvia,2021-08-20,1.0
Latvia,2021-08-21,0.0
Latvia,2021-08-22,1.0
Latvia,2021-08-23,0.0
Latvia,2021-08-24,0.0
Latvia,2021-08-25,1.0
Latvia,2021-08-26,1.0
Latvia,2021-08-27,2.0
Latvia,2021-08-28,0.0
Latvia,2021-08-29,0.0
Latvia,2021-08-30,0.0
Latvia,2021-08-31,5.0
Latvia,2021-09-01,1.0
Latvia,2021-09-02,1.0
Latvia,2021-09-03,4.0
Latvia,2021-09-04,0.0
Latvia,2021-09-05,1.0
Latvia,2021-09-06,3.0
Latvia,2021-09-07,4.0
Latvia,2021-09-08,3.0
Latvia,2021-09-09,3.0
Latvia,2021-09-10,4.0
Latvia,2021-09-11,5.0
Latvia,2021-09-12,2.0
Latvia,2021-09-13,4.0
Latvia,2021-09-14,8.0
Latvia,2021-09-15,7.0
Latvia,2021-09-16,4.0
Latvia,2021-09-17,3.0
Latvia,2021-09-18,5.0
Latvia,2021-09-19,0.0
Latvia,2021-09-20,5.0
Latvia,2021-09-21,13.0
Latvia,2021-09-22,7.0
Latvia,2021-09-23,4.0
Latvia,2021-09-24,6.0
Latvia,2021-09-25,7.0
Latvia,2021-09-26,2.0
Latvia,2021-09-27,5.0
Latvia,2021-09-28,11.0
Latvia,2021-09-29,6.0
Latvia,2021-09-30,11.0
Latvia,2021-10-01,4.0
Latvia,2021-10-02,10.0
Latvia,2021-10-03,10.0
Latvia,2021-10-04,2.0
Latvia,2021-10-05,14.0
Latvia,2021-10-06,16.0
Latvia,2021-10-07,10.0
Latvia,2021-10-08,4.0
Latvia,2021-10-09,7.0
Latvia,2021-10-10,7.0
Latvia,2021-10-11,5.0
Latvia,2021-10-12,13.0
Latvia,2021-10-13,17.0
Latvia,2021-10-14,21.0
Latvia,2021-10-15,12.0
Latvia,2021-10-16,12.0
Latvia,2021-10-17,9.0
Latvia,2021-10-18,7.0
Latvia,2021-10-19,23.0
Latvia,2021-10-20,24.0
Latvia,2021-10-21,23.0
Latvia,2021-10-22,25.0
Latvia,2021-10-23,26.0
Latvia,2021-10-24,10.0
Latvia,2021-10-25,21.0
Latvia,2021-10-26,27.0
Latvia,2021-10-27,33.0
Latvia,2021-10-28,64.0
Latvia,2021-10-29,25.0
Latvia,2021-10-30,39.0
Latvia,2021-10-31,16.0
Latvia,2021-11-01,16.0
Latvia,2021-11-02,43.0
Latvia,2021-11-03,45.0
Latvia,2021-11-04,44.0
Latvia,2021-11-05,43.0
Latvia,2021-11-06,28.0
Latvia,2021-11-07,27.0
Latvia,2021-11-08,16.0
Latvia,2021-11-09,46.0
Latvia,2021-11-10,37.0
Latvia,2021-11-11,48.0
Latvia,2021-11-12,37.0
Latvia,2021-11-13,51.0
Latvia,2021-11-14,28.0
Latvia,2021-11-15,3.0
Latvia,2021-11-16,31.0
Latvia,2021-11-17,79.0
Latvia,2021-11-18,26.0
Latvia,2021-11-19,19.0
Latvia,2021-11-20,20.0
Latvia,2021-11-21,10.0
Latvia,2021-11-22,17.0
Latvia,2021-11-23,40.0
Latvia,2021-11-24,56.0
Latvia,2021-11-25,20.0
Latvia,2021-11-26,30.0
Latvia,2021-11-27,17.0
Latvia,2021-11-28,16.0
Latvia,2021-11-29,9.0
Latvia,2021-11-30,24.0
Latvia,2021-12-01,34.0
Latvia,2021-12-02,19.0
Latvia,2021-12-03,16.0
Latvia,2021-12-04,13.0
Latvia,2021-12-05,6.0
Latvia,2021-12-06,10.0
Latvia,2021-12-07,23.0
Latvia,2021-12-08,25.0
Latvia,2021-12-09,24.0
Latvia,2021-12-10,11.0
Latvia,2021-12-11,6.0
Latvia,2021-12-12,9.0
Latvia,2021-12-13,1.0
Latvia,2021-12-14,14.0
Latvia,2021-12-15,18.0
Latvia,2021-12-16,11.0
Latvia,2021-12-17,11.0
Latvia,2021-12-18,8.0
Latvia,2021-12-19,6.0
Latvia,2021-12-20,10.0
Latvia,2021-12-21,12.0
Latvia,2021-12-22,11.0
Latvia,2021-12-23,12.0
Latvia,2021-12-24,5.0
Latvia,2021-12-25,6.0
Latvia,2021-12-26,3.0
Latvia,2021-12-27,4.0
Latvia,2021-12-28,22.0
Latvia,2021-12-29,24.0
Latvia,2021-12-30,8.0
Latvia,2021-12-31,9.0
Latvia,2022-01-01,7.0
Latvia,2022-01-02,2.0
Latvia,2022-01-03,15.0
Latvia,2022-01-04,6.0
Latvia,2022-01-05,13.0
Latvia,2022-01-06,12.0
Latvia,2022-01-07,17.0
Latvia,2022-01-08,8.0
Latvia,2022-01-09,8.0
Latvia,2022-01-10,3.0
Latvia,2022-01-11,7.0
Latvia,2022-01-12,22.0
Latvia,2022-01-13,10.0
Latvia,2022-01-14,12.0
Latvia,2022-01-15,14.0
Latvia,2022-01-16,4.0
Latvia,2022-01-17,4.0
Latvia,2022-01-18,8.0
Latvia,2022-01-19,17.0
Latvia,2022-01-20,14.0
Latvia,2022-01-21,0.0
Latvia,2022-01-22,20.0
Latvia,2022-01-23,2.0
Latvia,2022-01-24,4.0
Latvia,2022-01-25,15.0
Latvia,2022-01-26,14.0
Latvia,2022-01-27,18.0
Latvia,2022-01-28,9.0
Latvia,2022-01-29,7.0
Latvia,2022-01-30,6.0
Latvia,2022-01-31,5.0
Latvia,2022-02-01,15.0
Latvia,2022-02-02,23.0
Latvia,2022-02-03,12.0
Latvia,2022-02-04,11.0
Latvia,2022-02-05,11.0
Latvia,2022-02-06,6.0
Latvia,2022-02-07,9.0
Latvia,2022-02-08,9.0
Latvia,2022-02-09,9.0
Latvia,2022-02-10,9.0
Latvia,2022-02-11,20.0
Latvia,2022-02-12,13.0
Latvia,2022-02-13,4.0
Latvia,2022-02-14,5.0
Latvia,2022-02-15,12.0
Latvia,2022-02-16,20.0
Latvia,2022-02-17,12.0
Latvia,2022-02-18,20.0
Latvia,2022-02-19,6.0
Latvia,2022-02-20,9.0
Latvia,2022-02-21,5.0
Latvia,2022-02-22,17.0
Latvia,2022-02-23,15.0
Latvia,2022-02-24,14.0
Latvia,2022-02-25,32.0
Latvia,2022-02-26,32.0
Latvia,2022-02-27,7.0
Latvia,2022-02-28,9.0
Latvia,2022-03-01,17.0
Latvia,2022-03-02,28.0
Latvia,2022-03-03,15.0
Latvia,2022-03-04,24.0
Latvia,2022-03-05,25.0
Latvia,2022-03-06,3.0
Latvia,2022-03-07,9.0
Latvia,2022-03-08,9.0
Latvia,2022-03-09,15.0
Latvia,2022-03-10,13.0
Latvia,2022-03-11,14.0
Latvia,2022-03-12,23.0
Latvia,2022-03-13,2.0
Latvia,2022-03-14,8.0
Latvia,2022-03-15,6.0
Latvia,2022-03-16,20.0
Latvia,2022-03-17,14.0
Latvia,2022-03-18,10.0
Latvia,2022-03-19,13.0
Latvia,2022-03-20,4.0
Latvia,2022-03-21,3.0
Latvia,2022-03-22,11.0
Latvia,2022-03-23,13.0
Latvia,2022-03-24,21.0
Latvia,2022-03-25,10.0
Latvia,2022-03-26,3.0
Latvia,2022-03-27,3.0
Latvia,2022-03-28,2.0
Latvia,2022-03-29,19.0
Latvia,2022-03-30,12.0
Latvia,2022-03-31,8.0
Latvia,2022-04-01,16.0
Latvia,2022-04-02,7.0
Latvia,2022-04-03,4.0
Latvia,2022-04-04,5.0
Latvia,2022-04-05,9.0
Latvia,2022-04-06,10.0
Latvia,2022-04-07,3.0
Latvia,2022-04-08,3.0
Latvia,2022-04-09,5.0
Latvia,2022-04-10,1.0
Latvia,2022-04-11,5.0
Latvia,2022-04-12,3.0
Latvia,2022-04-13,8.0
Latvia,2022-04-14,10.0
Latvia,2022-04-15,6.0
Latvia,2022-04-16,3.0
Latvia,2022-04-17,1.0
Latvia,2022-04-18,0.0
Latvia,2022-04-19,1.0
Latvia,2022-04-20,8.0
Latvia,2022-04-21,11.0
Latvia,2022-04-22,4.0
Latvia,2022-04-23,4.0
Latvia,2022-04-24,0.0
Latvia,2022-04-25,1.0
Latvia,2022-04-26,11.0
Latvia,2022-04-27,11.0
Latvia,2022-04-29,1.0
Latvia,2022-04-30,0.0
Latvia,2022-05-01,0.0
Latvia,2022-05-02,10.0
Latvia,2022-05-03,7.0
Latvia,2022-05-04,0.0
Latvia,2022-05-05,3.0
Latvia,2022-05-06,9.0
Latvia,2022-05-07,0.0
Latvia,2022-05-08,0.0
Latvia,2022-05-09,1.0
Latvia,2022-05-10,2.0
Latvia,2022-05-11,2.0
Latvia,2022-05-12,2.0
Latvia,2022-05-13,2.0
Latvia,2022-05-14,0.0
Latvia,2022-05-15,0.0
Latvia,2022-05-16,5.0
Latvia,2022-05-17,1.0
Latvia,2022-05-18,7.0
Latvia,2022-05-19,2.0
Latvia,2022-05-20,0.0
Latvia,2022-05-21,0.0
Latvia,2022-05-22,0.0
Latvia,2022-05-23,2.0
Latvia,2022-05-24,2.0
Latvia,2022-05-25,1.0
Latvia,2022-05-26,2.0
Latvia,2022-05-27,3.0
Latvia,2022-05-28,0.0
Latvia,2022-05-29,0.0
Latvia,2022-05-30,0.0
Latvia,2022-05-31,1.0
Latvia,2022-06-01,2.0
Latvia,2022-06-02,2.0
Latvia,2022-06-03,0.0
Latvia,2022-06-04,0.0
Latvia,2022-06-05,0.0
Latvia,2022-06-06,2.0
Latvia,2022-06-07,4.0
Latvia,2022-06-08,2.0
Latvia,2022-06-09,1.0
Latvia,2022-06-10,0.0
Latvia,2022-06-11,0.0
Latvia,2022-06-12,0.0
Latvia,2022-06-13,2.0
Latvia,2022-06-14,2.0
Latvia,2022-06-15,0.0
Latvia,2022-06-16,1.0
Latvia,2022-06-17,2.0
Latvia,2022-06-18,0.0
Latvia,2022-06-19,0.0
Latvia,2022-06-20,2.0
Latvia,2022-06-21,5.0
Latvia,2022-06-22,4.0
Latvia,2022-06-23,0.0
Latvia,2022-06-24,0.0
Latvia,2022-06-25,0.0
Latvia,2022-06-26,0.0
Latvia,2022-06-27,0.0
Latvia,2022-06-28,3.0
Latvia,2022-06-29,2.0
Latvia,2022-06-30,0.0
Latvia,2022-07-01,0.0
Latvia,2022-07-02,0.0
Latvia,2022-07-03,0.0
Latvia,2022-07-04,0.0
Latvia,2022-07-05,2.0
Latvia,2022-07-06,4.0
Latvia,2022-07-07,3.0
Latvia,2022-07-08,0.0
Latvia,2022-07-09,0.0
Latvia,2022-07-10,0.0
Latvia,2022-07-11,2.0
Latvia,2022-07-12,0.0
Latvia,2022-07-13,0.0
Latvia,2022-07-14,2.0
Latvia,2022-07-15,2.0
Latvia,2022-07-16,0.0
Latvia,2022-07-17,0.0
Latvia,2022-07-18,0.0
Latvia,2022-07-19,3.0
Latvia,2022-07-20,1.0
Latvia,2022-07-21,0.0
Latvia,2022-07-22,0.0
Latvia,2022-07-23,0.0
Latvia,2022-07-24,0.0
Latvia,2022-07-25,0.0
Latvia,2022-07-26,5.0
Latvia,2022-07-27,3.0
Latvia,2022-07-28,3.0
Latvia,2022-07-29,2.0
Latvia,2022-07-30,0.0
Latvia,2022-07-31,0.0
Latvia,2022-08-01,4.0
Latvia,2022-08-02,3.0
Latvia,2022-08-03,1.0
Latvia,2022-08-04,0.0
Latvia,2022-08-05,1.0
Latvia,2022-08-06,0.0
Latvia,2022-08-07,0.0
Latvia,2022-08-08,0.0
Latvia,2022-08-09,4.0
Latvia,2022-08-10,3.0
Latvia,2022-08-11,0.0
Latvia,2022-08-12,1.0
Latvia,2022-08-13,0.0
Latvia,2022-08-14,0.0
Latvia,2022-08-15,0.0
Latvia,2022-08-16,4.0
Latvia,2022-08-17,5.0
Latvia,2022-08-18,1.0
Latvia,2022-08-19,1.0
Latvia,2022-08-20,0.0
Latvia,2022-08-21,0.0
Latvia,2022-08-22,4.0
Latvia,2022-08-23,4.0
Latvia,2022-08-24,6.0
Latvia,2022-08-25,1.0
Latvia,2022-08-26,2.0
Latvia,2022-08-27,0.0
Latvia,2022-08-28,0.0
Latvia,2022-08-29,4.0
Latvia,2022-08-30,3.0
Latvia,2022-08-31,2.0
Latvia,2022-09-01,1.0
Latvia,2022-09-02,2.0
Latvia,2022-09-03,0.0
Latvia,2022-09-04,0.0
Latvia,2022-09-05,1.0
Latvia,2022-09-06,3.0
Latvia,2022-09-07,1.0
Latvia,2022-09-08,2.0
Latvia,2022-09-09,1.0
Latvia,2022-09-10,0.0
Latvia,2022-09-11,0.0
Latvia,2022-09-12,0.0
Latvia,2022-09-13,3.0
Latvia,2022-09-14,4.0
Latvia,2022-09-15,1.0
Latvia,2022-09-16,4.0
Latvia,2022-09-17,0.0
Latvia,2022-09-18,0.0
Latvia,2022-09-19,2.0
Latvia,2022-09-20,3.0
Latvia,2022-09-21,3.0
Latvia,2022-09-22,3.0
Latvia,2022-09-23,1.0
Latvia,2022-09-24,0.0
Latvia,2022-09-25,0.0
Latvia,2022-09-26,0.0
Latvia,2022-09-27,3.0
Latvia,2022-09-28,0.0
Latvia,2022-09-29,6.0
Latvia,2022-09-30,4.0
Latvia,2022-10-01,0.0
Latvia,2022-10-02,0.0
Latvia,2022-10-03,4.0
Latvia,2022-10-04,8.0
Latvia,2022-10-05,2.0
Latvia,2022-10-06,1.0
Latvia,2022-10-07,3.0
Latvia,2022-10-08,0.0
Latvia,2022-10-09,0.0
Latvia,2022-10-10,1.0
Latvia,2022-10-11,6.0
Latvia,2022-10-12,4.0
Latvia,2022-10-13,3.0
Latvia,2022-10-14,2.0
Latvia,2022-10-15,0.0
Latvia,2022-10-16,0.0
Latvia,2022-10-17,5.0
Latvia,2022-10-18,3.0
Latvia,2022-10-19,0.0
Latvia,2022-10-20,1.0
Latvia,2022-10-21,2.0
Latvia,2022-10-22,0.0
Latvia,2022-10-23,0.0
Latvia,2022-10-24,2.0
Latvia,2022-10-25,3.0
Latvia,2022-10-26,3.0
Latvia,2022-10-27,3.0
Latvia,2022-10-28,3.0
Latvia,2022-10-29,0.0
Latvia,2022-10-30,0.0
Latvia,2022-10-31,0.0
Latvia,2022-11-01,3.0
Latvia,2022-11-02,0.0
Latvia,2022-11-03,2.0
Latvia,2022-11-04,4.0
Latvia,2022-11-05,0.0
Latvia,2022-11-06,0.0
Latvia,2022-11-07,2.0
Latvia,2022-11-08,3.0
Latvia,2022-11-09,3.0
Latvia,2022-11-10,3.0
Latvia,2022-11-11,3.0
Latvia,2022-11-12,0.0
Latvia,2022-11-13,0.0
Latvia,2022-11-14,2.0
Latvia,2022-11-15,4.0
Latvia,2022-11-16,1.0
Latvia,2022-11-17,0.0
Latvia,2022-11-18,0.0
Latvia,2022-11-19,0.0
Latvia,2022-11-20,0.0
Latvia,2022-11-21,0.0
Latvia,2022-11-22,1.0
Latvia,2022-11-23,1.0
Latvia,2022-11-24,1.0
Latvia,2022-11-25,1.0
Latvia,2022-11-26,0.0
Latvia,2022-11-27,0.0
Latvia,2022-11-28,0.0
Latvia,2022-11-29,4.0
Latvia,2022-11-30,0.0
Latvia,2022-12-01,6.0
Latvia,2022-12-02,5.0
Latvia,2022-12-03,0.0
Latvia,2022-12-04,0.0
Latvia,2022-12-05,1.0
Latvia,2022-12-06,2.0
Latvia,2022-12-07,2.0
Latvia,2022-12-08,0.0
Latvia,2022-12-09,1.0
Latvia,2022-12-10,0.0
Latvia,2022-12-11,0.0
Latvia,2022-12-12,3.0
Latvia,2022-12-13,2.0
Latvia,2022-12-14,0.0
Latvia,2022-12-15,4.0
Latvia,2022-12-16,4.0
Latvia,2022-12-17,0.0
Latvia,2022-12-18,0.0
Latvia,2022-12-19,5.0
Latvia,2022-12-20,7.0
Latvia,2022-12-21,6.0
Latvia,2022-12-22,1.0
Latvia,2022-12-23,3.0
Latvia,2022-12-24,0.0
Latvia,2022-12-25,0.0
Latvia,2022-12-26,0.0
Latvia,2022-12-27,2.0
Latvia,2022-12-28,0.0
Latvia,2022-12-29,7.0
Latvia,2022-12-30,9.0
Latvia,2022-12-31,0.0
Latvia,2023-01-01,0.0
Latvia,2023-01-02,4.0
Latvia,2023-01-03,0.0
Latvia,2023-01-04,0.0
Latvia,2023-01-05,10.0
Latvia,2023-01-06,2.0
Latvia,2023-01-07,0.0
Latvia,2023-01-08,0.0
Latvia,2023-01-09,2.0
Latvia,2023-01-10,2.0
Latvia,2023-01-11,7.0
Latvia,2023-01-12,4.0
Latvia,2023-01-13,3.0
Latvia,2023-01-14,0.0
Latvia,2023-01-15,0.0
Latvia,2023-01-16,2.0
Latvia,2023-01-17,3.0
Latvia,2023-01-18,3.0
Latvia,2023-01-19,2.0
Latvia,2023-01-20,1.0
Latvia,2023-01-21,0.0
Latvia,2023-01-22,0.0
Latvia,2023-01-23,0.0
Latvia,2023-01-24,0.0
Latvia,2023-01-25,5.0
Latvia,2023-01-26,0.0
Latvia,2023-01-27,0.0
Latvia,2023-01-28,0.0
Latvia,2023-01-29,0.0
Latvia,2023-01-30,3.0
Latvia,2023-01-31,0.0
Latvia,2023-02-01,24.0
Latvia,2023-02-02,0.0
Latvia,2023-02-03,1.0
Latvia,2023-02-04,0.0
Latvia,2023-02-05,0.0
Latvia,2023-02-06,2.0
Latvia,2023-02-07,1.0
Latvia,2023-02-08,1.0
Latvia,2023-02-09,0.0
Latvia,2023-02-10,2.0
Latvia,2023-02-11,0.0
Latvia,2023-02-12,0.0
Latvia,2023-02-13,0.0
Latvia,2023-02-14,1.0
Latvia,2023-02-15,1.0
Latvia,2023-02-16,4.0
Lithuania,2021-07-10,1.0
Lithuania,2021-07-11,0.0
Lithuania,2021-07-12,3.0
Lithuania,2021-07-13,1.0
Lithuania,2021-07-14,1.0
Lithuania,2021-07-15,1.0
Lithuania,2021-07-16,0.0
Lithuania,2021-07-17,0.0
Lithuania,2021-07-18,0.0
Lithuania,2021-07-19,0.0
Lithuania,2021-07-20,0.0
Lithuania,2021-07-21,1.0
Lithuania,2021-07-22,1.0
Lithuania,2021-07-23,0.0
Lithuania,2021-07-24,0.0
Lithuania,2021-07-25,0.0
Lithuania,2021-07-26,0.0
Lithuania,2021-07-27,1.0
Lithuania,2021-07-28,0.0
Lithuania,2021-07-29,1.0
Lithuania,2021-07-30,1.0
Lithuania,2021-07-31,1.0
Lithuania,2021-08-01,2.0
Lithuania,2021-08-02,1.0
Lithuania,2021-08-03,2.0
Lithuania,2021-08-04,3.0
Lithuania,2021-08-05,1.0
Lithuania,2021-08-06,0.0
Lithuania,2021-08-07,1.0
Lithuania,2021-08-08,2.0
Lithuania,2021-08-09,4.0
Lithuania,2021-08-10,2.0
Lithuania,2021-08-11,4.0
Lithuania,2021-08-12,2.0
Lithuania,2021-08-13,3.0
Lithuania,2021-08-14,6.0
Lithuania,2021-08-15,3.0
Lithuania,2021-08-16,5.0
Lithuania,2021-08-17,5.0
Lithuania,2021-08-18,3.0
Lithuania,2021-08-19,3.0
Lithuania,2021-08-20,6.0
Lithuania,2021-08-21,9.0
Lithuania,2021-08-22,6.0
Lithuania,2021-08-23,9.0
Lithuania,2021-08-24,3.0
Lithuania,2021-08-25,6.0
Lithuania,2021-08-26,8.0
Lithuania,2021-08-27,9.0
Lithuania,2021-08-28,10.0
Lithuania,2021-08-29,9.0
Lithuania,2021-08-30,15.0
Lithuania,2021-08-31,9.0
Lithuania,2021-09-01,7.0
Lithuania,2021-09-02,14.0
Lithuania,2021-09-03,8.0
Lithuania,2021-09-04,11.0
Lithuania,2021-09-05,9.0
Lithuania,2021-09-06,6.0
Lithuania,2021-09-07,7.0
Lithuania,2021-09-08,7.0
Lithuania,2021-09-09,14.0
Lithuania,2021-09-10,11.0
Lithuania,2021-09-11,14.0
Lithuania,2021-09-12,20.0
Lithuania,2021-09-13,24.0
Lithuania,2021-09-14,7.0
Lithuania,2021-09-15,19.0
Lithuania,2021-09-16,15.0
Lithuania,2021-09-17,11.0
Lithuania,2021-09-18,12.0
Lithuania,2021-09-19,17.0
Lithuania,2021-09-20,25.0
Lithuania,2021-09-21,21.0
Lithuania,2021-09-22,10.0
Lithuania,2021-09-23,19.0
Lithuania,2021-09-24,16.0
Lithuania,2021-09-25,15.0
Lithuania,2021-09-26,16.0
Lithuania,2021-09-27,19.0
Lithuania,2021-09-28,17.0
Lithuania,2021-09-29,22.0
Lithuania,2021-09-30,24.0
Lithuania,2021-10-01,22.0
Lithuania,2021-10-02,27.0
Lithuania,2021-10-03,26.0
Lithuania,2021-10-04,32.0
Lithuania,2021-10-05,18.0
Lithuania,2021-10-06,19.0
Lithuania,2021-10-07,20.0
Lithuania,2021-10-08,25.0
Lithuania,2021-10-09,28.0
Lithuania,2021-10-10,25.0
Lithuania,2021-10-11,29.0
Lithuania,2021-10-12,23.0
Lithuania,2021-10-13,31.0
Lithuania,2021-10-14,39.0
Lithuania,2021-10-15,26.0
Lithuania,2021-10-16,25.0
Lithuania,2021-10-17,32.0
Lithuania,2021-10-18,28.0
Lithuania,2021-10-19,27.0
Lithuania,2021-10-20,16.0
Lithuania,2021-10-21,36.0
Lithuania,2021-10-22,36.0
Lithuania,2021-10-23,22.0
Lithuania,2021-10-24,28.0
Lithuania,2021-10-25,31.0
Lithuania,2021-10-26,32.0
Lithuania,2021-10-27,35.0
Lithuania,2021-10-28,44.0
Lithuania,2021-10-29,38.0
Lithuania,2021-10-30,28.0
Lithuania,2021-10-31,42.0
Lithuania,2021-11-01,37.0
Lithuania,2021-11-02,26.0
Lithuania,2021-11-03,41.0
Lithuania,2021-11-04,42.0
Lithuania,2021-11-05,33.0
Lithuania,2021-11-06,29.0
Lithuania,2021-11-07,32.0
Lithuania,2021-11-08,29.0
Lithuania,2021-11-09,36.0
Lithuania,2021-11-10,41.0
Lithuania,2021-11-11,30.0
Lithuania,2021-11-12,22.0
Lithuania,2021-11-13,21.0
Lithuania,2021-11-14,25.0
Lithuania,2021-11-15,33.0
Lithuania,2021-11-16,36.0
Lithuania,2021-11-17,27.0
Lithuania,2021-11-18,29.0
Lithuania,2021-11-19,20.0
Lithuania,2021-11-20,38.0
Lithuania,2021-11-21,26.0
Lithuania,2021-11-22,33.0
Lithuania,2021-11-23,29.0
Lithuania,2021-11-24,18.0
Lithuania,2021-11-25,22.0
Lithuania,2021-11-26,21.0
Lithuania,2021-11-27,22.0
Lithuania,2021-11-28,23.0
Lithuania,2021-11-29,26.0
Lithuania,2021-11-30,20.0
Lithuania,2021-12-01,23.0
Lithuania,2021-12-02,25.0
Lithuania,2021-12-03,19.0
Lithuania,2021-12-04,19.0
Lithuania,2021-12-05,20.0
Lithuania,2021-12-06,22.0
Lithuania,2021-12-07,18.0
Lithuania,2021-12-08,12.0
Lithuania,2021-12-09,24.0
Lithuania,2021-12-10,13.0
Lithuania,2021-12-11,19.0
Lithuania,2021-12-12,21.0
Lithuania,2021-12-13,19.0
Lithuania,2021-12-14,26.0
Lithuania,2021-12-15,17.0
Lithuania,2021-12-16,18.0
Lithuania,2021-12-17,17.0
Lithuania,2021-12-18,23.0
Lithuania,2021-12-19,25.0
Lithuania,2021-12-20,25.0
Lithuania,2021-12-21,24.0
Lithuania,2021-12-22,27.0
Lithuania,2021-12-23,24.0
Lithuania,2021-12-24,23.0
Lithuania,2021-12-25,18.0
Lithuania,2021-12-26,26.0
Lithuania,2021-12-27,18.0
Lithuania,2021-12-28,20.0
Lithuania,2021-12-29,25.0
Lithuania,2021-12-30,19.0
Lithuania,2021-12-31,13.0
Lithuania,2022-01-01,15.0
Lithuania,2022-01-02,20.0
Lithuania,2022-01-03,20.0
Lithuania,2022-01-04,22.0
Lithuania,2022-01-05,14.0
Lithuania,2022-01-06,20.0
Lithuania,2022-01-07,6.0
Lithuania,2022-01-08,20.0
Lithuania,2022-01-09,18.0
Lithuania,2022-01-10,14.0
Lithuania,2022-01-11,15.0
Lithuania,2022-01-12,11.0
Lithuania,2022-01-13,26.0
Lithuania,2022-01-14,13.0
Lithuania,2022-01-15,20.0
Lithuania,2022-01-16,14.0
Lithuania,2022-01-17,11.0
Lithuania,2022-01-18,15.0
Lithuania,2022-01-19,12.0
Lithuania,2022-01-20,15.0
Lithuania,2022-01-21,17.0
Lithuania,2022-01-22,17.0
Lithuania,2022-01-23,13.0
Lithuania,2022-01-24,7.0
Lithuania,2022-01-25,18.0
Lithuania,2022-01-26,19.0
Lithuania,2022-01-27,12.0
Lithuania,2022-01-28,17.0
Lithuania,2022-01-29,13.0
Lithuania,2022-01-30,18.0
Lithuania,2022-01-31,20.0
Lithuania,2022-02-01,16.0
Lithuania,2022-02-02,20.0
Lithuania,2022-02-03,16.0
Lithuania,2022-02-04,15.0
Lithuania,2022-02-05,18.0
Lithuania,2022-02-06,17.0
Lithuania,2022-02-07,16.0
Lithuania,2022-02-08,9.0
Lithuania,2022-02-09,24.0
Lithuania,2022-02-10,11.0
Lithuania,2022-02-11,19.0
Lithuania,2022-02-12,22.0
Lithuania,2022-02-13,30.0
Lithuania,2022-02-14,20.0
Lithuania,2022-02-15,36.0
Lithuania,2022-02-16,21.0
Lithuania,2022-02-17,14.0
Lithuania,2022-02-18,8.0
Lithuania,2022-02-19,18.0
